sample_number,time_approx,sampling_rate_hz
0,0.0,397.8283221094565
1,0.02,88.92265943012211
2,0.04,246.2457582340163
3,0.06,98.25947617485826
4,0.08,188.46569310267355
5,0.1,86.55545008048206
6,0.12,326.4303836874465
7,0.14,67.84594231733553
8,0.16,995.7986704653372
9,0.18,247.99290486607936
10,0.2,83.54355143909969
11,0.22,248.33060982830077
12,0.24,81.57902516824211
13,0.26,248.25711749038177
14,0.28,78.66286571642911
15,0.3,98.91293274219413
16,0.32,198.368520620507
17,0.34,98.58743888679955
18,0.36,228.83430629057779
19,0.38,98.982961249823
20,0.4,198.5469349112426
21,0.42,98.00920668302372
22,0.44,495.6634365398251
23,0.46,247.78779464760441
24,0.48,108.54543101886597
25,0.5,247.43696537077457
26,0.52,124.06247042120208
27,0.54,96.7700436056572
28,0.56,328.60419931056094
29,0.58,99.13268730796501
30,0.6,261.1646326276463
31,0.62,99.13268730796501
32,0.64,198.5845367170115
33,0.66,98.73829421596554
34,0.68,210.58914495154892
35,0.7000000000000001,99.02035034704188
36,0.72,195.4111069698099
37,0.74,88.60144912228817
38,0.76,230.3676607898061
39,0.78,78.27092391811446
40,0.8,495.8978481910617
41,0.8200000000000001,72.54824091050611
42,0.84,327.3730877302529
43,0.86,247.5684098689647
44,0.88,99.50190970986644
45,0.9,188.67764282501125
46,0.92,84.61375832156547
47,0.9400000000000001,195.88567158602652
48,0.96,94.64963668366656
49,0.98,95.32942406473022
50,1.0,332.06428627978784
51,1.02,244.08193668528864
52,1.04,118.78852417230735
53,1.06,98.02294982355278
54,1.08,189.7531668476294
55,1.1,98.35625175874684
56,1.12,221.47555180061252
57,1.1400000000000001,95.49220226305125
58,1.16,234.3186592178771
59,1.18,80.36912700237602
60,1.2,330.39023237495076
61,1.22,72.95076093573354
62,1.24,331.2251441206665
63,1.26,246.53523775936048
64,1.28,90.16324512564759
65,1.3,245.26659259692417
66,1.32,79.41952586533364
67,1.34,244.0961415352383
68,1.36,90.16130696474634
69,1.3800000000000001,99.17487940981746
70,1.4000000000000001,330.8332544565389
71,1.42,246.70925239691783
72,1.44,108.77626494463031
73,1.46,248.6544937159118
74,1.48,137.98868272141073
75,1.5,80.95236624720143
76,1.52,331.8541023815175
77,1.54,246.43384253819036
78,1.56,87.8682699962291
79,1.58,248.3453135176742
80,1.6,83.0275748757844
81,1.62,199.1597340930674
82,1.6400000000000001,124.94947569113441
83,1.6600000000000001,97.8788387939886
84,1.68,332.40640355048345
85,1.7,98.92693051559036
86,1.72,197.84452830188678
87,1.74,99.06478660336805
88,1.76,495.83922449462113
89,1.78,198.17169855894164
90,1.8,123.36551075031619
91,1.82,90.09545903681746
92,1.84,245.58252825106857
93,1.86,90.30690063515986
94,1.8800000000000001,247.34941322167836
95,1.9000000000000001,90.24278153104694
96,1.92,327.1432805553389
97,1.94,87.8756337733082
98,1.96,278.3214333112143
99,1.98,90.13418145871836
100,2.0,246.2891368173811
101,2.02,90.20008602150537
102,2.04,266.1191548759596
103,2.06,87.96409546579422
104,2.08,246.39041297068673
105,2.1,94.26885127997663
106,2.12,208.11273196387813
107,2.14,89.83495041658635
108,2.16,329.2490776356072
109,2.18,90.01231838959589
110,2.2,212.93044979185703
111,2.22,98.69647269219004
112,2.24,247.29107953540475
113,2.2600000000000002,98.96894761680038
114,2.2800000000000002,185.98368215679318
115,2.3000000000000003,99.00398914198041
116,2.32,197.3975903614458
117,2.34,99.1725344619677
118,2.36,235.1199058243175
119,2.38,89.93704434342568
120,2.4,247.01436984687868
121,2.42,89.9601921757035
122,2.44,246.69474179508293
123,2.46,90.16712169744395
124,2.48,247.6414949518805
125,2.5,99.11160471655758
126,2.52,225.27010043503947
127,2.54,84.75738592733299
128,2.56,305.1734575087311
129,2.58,81.82091997971207
130,2.6,327.5776319900031
131,2.62,97.06116215027885
132,2.64,196.96191594270957
133,2.66,99.04139412973151
134,2.68,204.17193204497883
135,2.7,89.8445720161083
136,2.72,245.20923706518562
137,2.74,89.87152346260982
138,2.7600000000000002,262.2423408778292
139,2.7800000000000002,89.78879541027123
140,2.8000000000000003,290.6252771618625
141,2.82,90.23307445732848
142,2.84,285.26858464258993
143,2.86,90.37695274623456
144,2.88,246.91258020839464
145,2.9,99.19833498888416
146,2.92,209.17135447835628
147,2.94,84.76252450336479
148,2.96,244.29518317898538
149,2.98,79.51890190725364
150,3.0,491.13629976580796
151,3.02,99.23588700137226
152,3.04,193.49098122433915
153,3.06,99.12800151257326
154,3.08,198.1623358216007
155,3.1,87.23594009983361
156,3.12,326.2018976512677
157,3.14,99.19833498888416
158,3.16,197.49983519329473
159,3.18,86.73264542277549
160,3.2,284.2247069187504
161,3.22,90.25249069352097
162,3.24,300.1935299169768
163,3.2600000000000002,99.16315577936969
164,3.2800000000000002,197.3790117647059
165,3.3000000000000003,90.13999269304335
166,3.3200000000000003,207.34114390231846
167,3.34,99.34165462684446
168,3.36,223.94703401142613
169,3.38,89.90619909114294
170,3.4,246.4193643146701
171,3.42,98.85465129981851
172,3.44,244.87996263428303
173,3.46,90.19814627642417
174,3.48,207.80340864050734
175,3.5,90.22142872507474
176,3.52,328.57845671758713
177,3.54,90.00459217613356
178,3.56,257.9840078730471
179,3.58,89.8522707797772
180,3.6,247.15992928697702
181,3.62,90.15936888716924
182,3.64,268.59016393442624
183,3.66,90.0935237890667
184,3.68,246.30359974161723
185,3.7,98.57817053680549
186,3.72,212.75763416861113
187,3.74,84.2229718875502
188,3.7600000000000002,320.3715245951726
189,3.7800000000000002,90.09739436770992
190,3.8000000000000003,212.33756897686428
191,3.8200000000000003,89.73500780898996
192,3.84,328.2441696666145
193,3.86,89.91005359056805
194,3.88,212.90883248730964
195,3.9,90.11094401237486
196,3.92,269.41829393627955
197,3.94,99.17018962500592
198,3.96,232.92630643638586
199,3.98,99.17722446856305
200,4.0,197.51843654344242
201,4.0200000000000005,90.21948806194881
202,4.04,266.22050142811804
203,4.0600000000000005,90.31856844462628
204,4.08,237.974695035461
205,4.1,90.65629187740457
206,4.12,269.9906018667525
207,4.14,83.18730662435541
208,4.16,320.95990205081114
209,4.18,99.24293116910773
210,4.2,497.6039862379879
211,4.22,247.93426730507773
212,4.24,124.02945264216223
213,4.26,246.89804567930304
214,4.28,122.622540564245
215,4.3,109.4033074234441
216,4.32,198.00330453665674
217,4.34,89.93897287445051
218,4.36,252.7298144131116
219,4.38,89.8811528983178
220,4.4,324.9886874322021
221,4.42,97.4422451445033
222,4.44,178.16260300739106
223,4.46,89.57594396036221
224,4.48,300.64540176331445
225,4.5,99.15612293144208
226,4.5200000000000005,220.17343832020998
227,4.54,90.04516960068699
228,4.5600000000000005,247.84636293801336
229,4.58,99.02970203522689
230,4.6000000000000005,210.16705917723104
231,4.62,90.0935237890667
232,4.64,247.78779464760441
233,4.66,90.23889845094665
234,4.68,263.77611470976666
235,4.7,83.2715360638488
236,4.72,318.2807709819396
237,4.74,98.96194228818159
238,4.76,197.26761358291787
239,4.78,99.16550028371478
240,4.8,466.9157297116776
241,4.82,247.83171826991256
242,4.84,123.95980612365528
243,4.86,247.2473473237444
244,4.88,141.35085768206787
245,4.9,81.22357133174539
246,4.92,492.3469890832257
247,4.94,97.2727567893504
248,4.96,198.5469349112426
249,4.98,96.45404162354835
250,5.0,238.43465408447503
251,5.0200000000000005,98.1307379158673
252,5.04,197.90987590242062
253,5.0600000000000005,98.77084657953608
254,5.08,215.91187068876764
255,5.1000000000000005,99.21476049674749
256,5.12,493.5055888928109
257,5.14,247.8610093369578
258,5.16,109.81290744861893
259,5.18,249.467911734967
260,5.2,111.91674893934947
261,5.22,104.6822572191579
262,5.24,330.28616426490277
263,5.26,105.68458185299973
264,5.28,193.53562200073827
265,5.3,93.95000447988531
266,5.32,252.09183796129344
267,5.34,88.79088869130784
268,5.36,240.65086924092031
269,5.38,98.91293274219413
270,5.4,193.768086482491
271,5.42,89.7638145786072
272,5.44,245.74080149988282
273,5.46,89.20065502647753
274,5.48,271.5111341273951
275,5.5,90.08384879725087
276,5.5200000000000005,317.72623286114685
277,5.54,89.75228965163058
278,5.5600000000000005,261.7677089184298
279,5.58,89.13430805848351
280,5.6000000000000005,246.04352672024402
281,5.62,99.15612293144208
282,5.64,215.51248586990033
283,5.66,90.3049562933299
284,5.68,244.1103480386451
285,5.7,90.18650955770099
286,5.72,267.9723996933299
287,5.74,89.13620231643822
288,5.76,242.88053737911866
289,5.78,90.05483628556092
290,5.8,280.9312793034159
291,5.82,83.364219982907
292,5.84,311.63563414815366
293,5.86,90.16906010834981
294,5.88,221.35866582225037
295,5.9,90.4198158966952
296,5.92,246.00023460410557
297,5.94,90.36916381186306
298,5.96,332.6700507614213
299,5.98,98.53185491448976
300,6.0,195.8307965262863
301,6.0200000000000005,98.5573231195808
302,6.04,198.13425291700128
303,6.0600000000000005,99.20302743614002
304,6.08,197.77922384118452
305,6.1000000000000005,98.4925208406716
306,6.12,496.89657623504326
307,6.140000000000001,246.54972960263345
308,6.16,124.08816307209845
309,6.18,248.16898408378202
310,6.2,124.15427877926768
311,6.22,105.93281810375309
312,6.24,241.9558119411595
313,6.26,90.10126527894137
314,6.28,295.74841348187846
315,6.3,98.238763321232
316,6.32,196.380934544433
317,6.34,98.26177814220452
318,6.36,220.4280008408661
319,6.38,76.3155749636099
320,6.4,494.08693603486864
321,6.42,97.63732017319242
322,6.44,186.2727716836168
323,6.46,98.53648451816004
324,6.48,238.17739920499716
325,6.5,99.421717590727
326,6.5200000000000005,205.90594010800197
327,6.54,98.18587012500585
328,6.5600000000000005,197.93789523360076
329,6.58,96.99606863697332
330,6.6000000000000005,224.77513397642014
331,6.62,89.73884764329574
332,6.640000000000001,248.4188580904999
333,6.66,95.05720242951682
334,6.68,231.71670073476602
335,6.7,84.66670703889865
336,6.72,285.17160728855043
337,6.74,75.09137782870238
338,6.76,424.1812297734628
339,6.78,76.28226393132547
340,6.8,332.590912695266
341,6.82,248.84627706911897
342,6.84,94.04058204972982
343,6.86,246.8108744262681
344,6.88,77.30580949572398
345,6.9,249.02357062281067
346,6.92,81.14971172077546
347,6.94,90.87825276796741
348,6.96,244.9085600840827
349,6.98,99.96911049671084
350,7.0,187.81586960415547
351,7.0200000000000005,99.97149326659516
352,7.04,222.99452389813388
353,7.0600000000000005,99.97387615006912
354,7.08,185.44097621363517
355,7.1000000000000005,99.96672784040804
356,7.12,217.24265810327861
357,7.140000000000001,90.9018876920743
358,7.16,235.7807633931081
359,7.18,99.96434529767863
360,7.2,210.43066425847883
361,7.22,90.88219106844922
362,7.24,220.88072041708358
363,7.26,90.89203831317991
364,7.28,288.446736813149
365,7.3,90.87825276796741
366,7.32,239.893845801876
367,7.34,99.01567516525023
368,7.36,183.38160195872683
369,7.38,98.48095797135478
370,7.4,238.23151198455074
371,7.42,99.69347784749952
372,7.44,204.4306672515475
373,7.46,97.27501275569368
374,7.48,197.04519402424128
375,7.5,99.91433812144167
376,7.5200000000000005,215.51248586990033
377,7.54,97.57826167876419
378,7.5600000000000005,196.42691893410762
379,7.58,95.58142290688664
380,7.6000000000000005,238.19092509512183
381,7.62,89.30511433803177
382,7.640000000000001,235.014512242954
383,7.66,93.05992766967674
384,7.68,232.41004044993628
385,7.7,89.2937068892106
386,7.72,247.01436984687868
387,7.74,97.26598951811141
388,7.76,212.33756897686428
389,7.78,98.53879948314342
390,7.8,232.1142224681793
391,7.82,99.97625914714085
392,7.84,208.40226572592667
393,7.86,99.99294330806275
394,7.88,191.60822293284605
395,7.9,90.89597780859917
396,7.92,264.40799344386306
397,7.94,99.95481626233259
398,7.96,181.35178139052232
399,7.98,99.97625914714085
400,8.0,196.14216236438457
401,8.02,99.98817583675026
402,8.040000000000001,223.36265843007774
403,8.06,83.56019523856958
404,8.08,340.3086409736308
405,8.1,98.23186097709494
406,8.120000000000001,498.7874895944821
407,8.14,247.80243412501477
408,8.16,110.69685932963843
409,8.18,249.80964860035735
410,8.2,142.82857726622626
411,8.22,90.00652360515022
412,8.24,321.89593246354565
413,8.26,77.93062187621932
414,8.28,462.84528801589056
415,8.3,90.86840850990077
416,8.32,235.79401843939735
417,8.34,99.97387615006912
418,8.36,200.5500621593191
419,8.38,99.99055951557918
420,8.4,189.4788579689194
421,8.42,99.96911049671084
422,8.44,237.0734795387746
423,8.46,98.300928095997
424,8.48,216.78230308042174
425,8.5,98.8732938874614
426,8.52,187.2875195356106
427,8.540000000000001,99.01801270096084
428,8.56,224.739002304024
429,8.58,89.77918575281475
430,8.6,236.00630204816565
431,8.620000000000001,86.5429485195502
432,8.64,325.796489047693
433,8.66,90.05483628556092
434,8.68,241.37100765379526
435,8.700000000000001,97.46035876940236
436,8.72,192.2317246436592
437,8.74,98.70111777856218
438,8.76,235.79401843939735
439,8.78,96.30786893527129
440,8.8,203.32076203402977
441,8.82,98.9526033925496
442,8.84,196.15133517280083
443,8.86,96.63849592184692
444,8.88,246.13015668094596
445,8.9,96.11145737855179
446,8.92,194.5951563514893
447,8.94,95.46612040514397
448,8.96,251.1408897670798
449,8.98,89.55490551937653
450,9.0,237.59723559734888
451,9.02,87.64243475353658
452,9.040000000000001,309.6341355381663
453,9.06,90.87628374572084
454,9.08,246.30359974161723
455,9.1,99.99532721420908
456,9.120000000000001,177.64947056332062
457,9.14,99.99294330806275
458,9.16,232.31992910158414
459,9.18,99.9571983508496
460,9.200000000000001,181.2969094445645
461,9.22,100.00009536752259
462,9.24,187.3293434569004
463,9.26,99.97387615006912
464,9.28,240.99655251666283
465,9.3,99.97387615006912
466,9.32,181.97336110026464
467,9.34,99.98817583675026
468,9.36,222.3325735489001
469,9.38,87.00431463657485
470,9.4,284.86172235805486
471,9.42,83.4073219718814
472,9.44,333.4900214677586
473,9.46,95.34242589561738
474,9.48,188.38104648551538
475,9.5,95.34242589561738
476,9.52,227.54321054630282
477,9.540000000000001,89.99107449364917
478,9.56,309.26883940421766
479,9.58,89.59125085440876
480,9.6,254.57052682689974
481,9.620000000000001,99.32283501858912
482,9.64,199.0179833926453
483,9.66,95.50742326259223
484,9.68,232.10137789829008
485,9.700000000000001,95.79754699312518
486,9.72,193.91141932501156
487,9.74,99.16081138588113
488,9.76,231.4992824815101
489,9.78,89.33935417909176
490,9.8,237.04668249123998
491,9.82,87.25771823250395
492,9.84,319.8340704590514
493,9.86,90.70726643598616
494,9.88,242.68379332291846
495,9.9,98.72202607917902
496,9.92,184.34070232496813
497,9.94,98.81971538968995
498,9.96,235.95319531953194
499,9.98,96.32998782756482
500,10.0,189.01775574583147
501,10.02,97.43998141479847
502,10.040000000000001,243.31732219515024
503,10.06,89.8522707797772
504,10.08,265.0931614208065
505,10.1,99.97387615006912
506,10.120000000000001,181.4223798607206
507,10.14,99.96434529767863
508,10.16,223.25565550646724
509,10.18,90.87234595718867
510,10.200000000000001,228.12487762427935
511,10.22,87.69924308953289
512,10.24,310.11489833641406
513,10.26,90.9018876920743
514,10.28,241.23218496577903
515,10.3,99.9619628685145
516,10.32,183.06944262581294
517,10.34,99.97149326659516
518,10.36,228.89674743505785
519,10.38,89.1002251773803
520,10.4,215.73418372595413
521,10.42,99.26172050644894
522,10.44,245.0230167075593
523,10.46,98.52954027578754
524,10.48,205.57290594520413
525,10.5,99.00398914198041
526,10.52,185.53120714822842
527,10.540000000000001,95.38579095788229
528,10.56,250.07774862866682
529,10.58,90.31467883981827
530,10.6,239.20976388730466
531,10.620000000000001,80.1525731429991
532,10.64,318.9827363297589
533,10.66,90.734738026219
534,10.68,314.8167830068303
535,10.700000000000001,95.77129809338966
536,10.72,190.7282069937702
537,10.74,97.48074464870895
538,10.76,236.27219468228932
539,10.78,96.78344140111221
540,10.8,198.34975881963493
541,10.82,97.7237651444548
542,10.84,194.04598658339117
543,10.86,99.97387615006912
544,10.88,249.9138413871179
545,10.9,96.35654391325323
546,10.92,196.50053876786131
547,10.94,95.79973505093417
548,10.96,244.25250407640345
549,10.98,90.79759276096463
550,11.0,248.47772511848342
551,11.02,80.51878443493118
552,11.040000000000001,331.4869200980005
553,11.06,90.88809915922684
554,11.08,240.80284762888965
555,11.1,90.8940080182035
556,11.120000000000001,246.57871840094063
557,11.14,90.26025952785729
558,11.16,234.48895846145246
559,11.18,99.99532721420908
560,11.200000000000001,197.6860065042183
561,11.22,99.99055951557918
562,11.24,219.53959696414552
563,11.26,99.95481626233259
564,11.28,229.91306254453764
565,11.3,99.96911049671084
566,11.32,181.78407662635982
567,11.34,99.98817583675026
568,11.36,222.4740890044025
569,11.38,90.49199568500539
570,11.4,229.10930245261375
571,11.42,81.56474729206775
572,11.44,331.06827689636117
573,11.46,90.83101977174783
574,11.48,289.8620594333103
575,11.5,99.87627098464102
576,11.52,181.04648853973325
577,11.540000000000001,88.91134947216688
578,11.56,317.149640831758
579,11.58,89.3108191555054
580,11.6,269.3663862308137
581,11.620000000000001,96.79237532596404
582,11.64,196.07797671918095
583,11.66,95.36193529318146
584,11.68,245.00870377942636
585,11.700000000000001,96.44517004299938
586,11.72,195.3110128055879
587,11.74,95.67735754368356
588,11.76,246.2457582340163
589,11.78,89.32984047877665
590,11.8,226.43761809642066
591,11.82,81.09950114080205
592,11.84,328.50125313283206
593,11.86,90.46467086532655
594,11.88,310.0919710187786
595,11.9,90.34385904450093
596,11.92,246.2891368173811
597,11.94,90.53692231312193
598,11.96,221.38203314683838
599,11.98,98.3470268242356
600,12.0,239.14157021494955
601,12.02,90.42371456289749
602,12.040000000000001,246.5207476196074
603,12.06,97.054424287301
604,12.08,233.0427825313924
605,12.1,99.97864225781846
606,12.120000000000001,187.4968261063925
607,12.14,89.59507839535182
608,12.16,229.6235629037556
609,12.18,74.48859842295944
610,12.200000000000001,982.9632059995313
611,12.22,68.0661462813002
612,12.24,500.15549725733365
613,12.26,249.973419154896
614,12.280000000000001,87.7157496287931
615,12.3,249.9138413871179
616,12.32,79.5852908808015
617,12.34,249.89895138226882
618,12.36,78.44512605670681
619,12.38,98.02065903248422
620,12.4,232.26846826891128
621,12.42,98.07566758640041
622,12.44,217.55817210436226
623,12.46,95.23851044504995
624,12.48,195.8673764826749
625,12.5,99.37931524700865
626,12.52,499.0842455973346
627,12.540000000000001,244.70851808634774
628,12.56,121.96644275785862
629,12.58,248.16898408378202
630,12.6,124.9792610250298
631,12.620000000000001,90.8802218755417
632,12.64,500.09586264456897
633,12.66,95.30126559269273
634,12.68,195.22010705143123
635,12.700000000000001,99.39109004739336
636,12.72,193.17907148120855
637,12.74,99.98817583675026
638,12.76,241.38489871086557
639,12.780000000000001,99.97387615006912
640,12.8,197.323296951449
641,12.82,90.11288000859383
642,12.84,228.47281838980282
643,12.86,90.19038813030856
644,12.88,248.09558736543238
645,12.9,80.58995100393889
646,12.92,493.0414952392148
647,12.94,90.8802218755417
648,12.96,234.2532253560458
649,12.98,90.89203831317991
650,13.0,238.74681238615665
651,13.02,90.28551747890477
652,13.040000000000001,247.78779464760441
653,13.06,99.99055951557918
654,13.08,231.18028991897702
655,13.1,99.97387615006912
656,13.120000000000001,184.6003256898904
657,13.14,96.25261611896457
658,13.16,238.6517211948791
659,13.18,98.3124487260624
660,13.200000000000001,196.2247485380117
661,13.22,90.69353687806776
662,13.24,269.76485721636226
663,13.26,86.40210942649966
664,13.280000000000001,248.080913231206
665,13.3,79.64120383556441
666,13.32,498.60960532572517
667,13.34,95.4378811322472
668,13.36,191.71331931620807
669,13.38,95.98828268033687
670,13.4,242.50138760407032
671,13.42,96.76557849809667
672,13.44,196.34416253159816
673,13.46,97.35629729353326
674,13.48,256.5323547400612
675,13.5,95.63808828894564
676,13.52,197.2305087933791
677,13.540000000000001,99.28756746520216
678,13.56,227.2104008667389
679,13.58,99.83585642197467
680,13.6,196.2614758317346
681,13.620000000000001,86.97725151898472
682,13.64,244.25250407640345
683,13.66,89.21203871104966
684,13.68,316.1456244817969
685,13.700000000000001,90.88612971028624
686,13.72,254.9883883518755
687,13.74,90.89991764552902
688,13.76,228.98422230714635
